-3.98749, -1.28845e-16, 9.1706, 
-3.98749, 0.0163333, 9.1706, 
-3.98742, 0.0329999, 9.1706, 
-3.98729, 0.049666, 9.1706, 
-3.98708, 0.0663313, 9.1706, 
-3.9868, 0.0829957, 9.1706, 
-3.98646, 0.0996588, 9.1706, 
-3.98604, 0.11632, 9.1706, 
-3.98556, 0.13298, 9.1706, 
-3.985, 0.149637, 9.1706, 
-3.98438, 0.166292, 9.1706, 
-3.98368, 0.182944, 9.1706, 
-3.98292, 0.199594, 9.1706, 
-3.98208, 0.216239, 9.1706, 
-3.98118, 0.232882, 9.1706, 
-3.98021, 0.24952, 9.1706, 
-3.97917, 0.266154, 9.1706, 
-3.97806, 0.282783, 9.1706, 
-3.97687, 0.299408, 9.1706, 
-3.97562, 0.316028, 9.1706, 
-3.9743, 0.332642, 9.1706, 
-3.97291, 0.349251, 9.1706, 
-3.97146, 0.365854, 9.1706, 
-3.96993, 0.38245, 9.1706, 
-3.96833, 0.39904, 9.1706, 
-3.96666, 0.415623, 9.1706, 
-3.96493, 0.432199, 9.1706, 
-3.96312, 0.448768, 9.1706, 
-3.96125, 0.465329, 9.1706, 
-3.9593, 0.481882, 9.1706, 
-3.95729, 0.498426, 9.1706, 
-3.95521, 0.514962, 9.1706, 
-3.95306, 0.53149, 9.1706, 
-3.95084, 0.548008, 9.1706, 
-3.94855, 0.564516, 9.1706, 
-3.94619, 0.581016, 9.1706, 
-3.94377, 0.597505, 9.1706, 
-3.94127, 0.613984, 9.1706, 
-3.93871, 0.630452, 9.1706, 
-3.93608, 0.64691, 9.1706, 
-3.93337, 0.663356, 9.1706, 
-3.9306, 0.67979, 9.1706, 
-3.92776, 0.696213, 9.1706, 
-3.92486, 0.712624, 9.1706, 
-3.92188, 0.729023, 9.1706, 
-3.91883, 0.745409, 9.1706, 
-3.91572, 0.761783, 9.1706, 
-3.91254, 0.778143, 9.1706, 
-3.90929, 0.794489, 9.1706, 
-3.90597, 0.810822, 9.1706, 
-3.90258, 0.827141, 9.1706, 
-3.89913, 0.843446, 9.1706, 
-3.8956, 0.859736, 9.1706, 
-3.89201, 0.876011, 9.1706, 
-3.88835, 0.892271, 9.1706, 
-3.88463, 0.908516, 9.1706, 
-3.88083, 0.924745, 9.1706, 
-3.87697, 0.940958, 9.1706, 
-3.87304, 0.957154, 9.1706, 
-3.86904, 0.973334, 9.1706, 
-3.86498, 0.989498, 9.1706, 
-3.86084, 1.00564, 9.1706, 
-3.85664, 1.02177, 9.1706, 
